method;store_id;country_id;weight_from;weight_to;price;is_active
homesi;0;CH;3.0000;4.0000;17.5300;1
homesi;0;CH;4.0000;5.0000;19.1600;1
homesi;0;CH;5.0000;6.0000;25.2300;1
homesi;0;CH;6.0000;7.0000;26.6600;1
homesi;0;CH;7.0000;8.0000;28.0100;1
homesi;0;CH;8.0000;9.0000;29.3500;1
homesi;0;CH;9.0000;10.0000;30.6800;1
homesi;0;CH;10.0000;15.0000;38.2700;1
homesi;0;CH;15.0000;20.0000;45.7500;1
homesi;0;CH;20.0000;25.0000;53.2700;1
homesi;0;CH;25.0000;;55.4100;1
homesi;0;CY;;0.5000;12.0800;1
homesi;0;CY;0.5000;1.0000;14.7800;1
homesi;0;CY;1.0000;2.0000;16.2600;1
homesi;0;CY;2.0000;3.0000;17.8300;1
homesi;0;CY;3.0000;4.0000;19.9500;1
homesi;0;CY;4.0000;5.0000;24.1200;1
homesi;0;CY;5.0000;6.0000;27.2900;1
homesi;0;CY;6.0000;7.0000;31.0900;1
homesi;0;CY;7.0000;8.0000;35.7100;1
homesi;0;CY;8.0000;9.0000;38.3800;1
homesi;0;CY;9.0000;10.0000;41.6600;1
homesi;0;CY;10.0000;15.0000;56.3400;1
homesi;0;CY;15.0000;20.0000;66.0900;1
homesi;0;CY;20.0000;25.0000;78.2900;1
homesi;0;CY;25.0000;;90.8200;1
homesi;0;CZ;;0.5000;10.5100;1
homesi;0;CZ;0.5000;1.0000;13.0600;1
homesi;0;CZ;1.0000;2.0000;14.6000;1
homesi;0;CZ;2.0000;3.0000;15.9200;1
homesi;0;CZ;3.0000;4.0000;17.5300;1
homesi;0;CZ;4.0000;5.0000;19.1600;1
homesi;0;CZ;5.0000;6.0000;25.2300;1
homesi;0;CZ;6.0000;7.0000;26.6600;1
homesi;0;CZ;7.0000;8.0000;28.0100;1
homesi;0;CZ;8.0000;9.0000;29.3500;1
homesi;0;CZ;9.0000;10.0000;30.6800;1
homesi;0;CZ;10.0000;15.0000;38.2700;1
homesi;0;CZ;15.0000;20.0000;45.7500;1
homesi;0;CZ;20.0000;25.0000;53.2700;1
homesi;0;CZ;25.0000;;55.4100;1
homesi;0;DE;;0.5000;8.2100;1
homesi;0;DE;0.5000;1.0000;10.0200;1
homesi;0;DE;1.0000;2.0000;10.7300;1
homesi;0;DE;2.0000;3.0000;11.5100;1
homesi;0;DE;3.0000;4.0000;12.2900;1
homesi;0;DE;4.0000;5.0000;13.0000;1
homesi;0;DE;5.0000;6.0000;13.7300;1
homesi;0;DE;6.0000;7.0000;14.4500;1
homesi;0;DE;7.0000;8.0000;15.1700;1
homesi;0;DE;8.0000;9.0000;15.8900;1
homesi;0;DE;9.0000;10.0000;16.6100;1
homesi;0;DE;10.0000;15.0000;20.7400;1
homesi;0;DE;15.0000;20.0000;24.8600;1
homesi;0;DE;20.0000;25.0000;28.9900;1
homesi;0;DE;25.0000;;33.1200;1
homesi;0;DK;;0.5000;10.5100;1
homesi;0;DK;0.5000;1.0000;13.0600;1
homesi;0;DK;1.0000;2.0000;14.6000;1
homesi;0;DK;2.0000;3.0000;15.9200;1
homesi;0;DK;3.0000;4.0000;17.5300;1
homesi;0;DK;4.0000;5.0000;19.1600;1
homesi;0;DK;5.0000;6.0000;25.2300;1
homesi;0;DK;6.0000;7.0000;26.6600;1
homesi;0;DK;7.0000;8.0000;28.0100;1
homesi;0;DK;8.0000;9.0000;29.3500;1
homesi;0;DK;9.0000;10.0000;30.6800;1
homesi;0;DK;10.0000;15.0000;38.2700;1
homesi;0;DK;15.0000;20.0000;45.7500;1
homesi;0;DK;20.0000;25.0000;53.2700;1
homesi;0;DK;25.0000;;55.4100;1
homesi;0;EE;;0.5000;10.5100;1
homesi;0;EE;0.5000;1.0000;13.0600;1
homesi;0;EE;1.0000;2.0000;14.6000;1
homesi;0;EE;2.0000;3.0000;15.9200;1
homesi;0;EE;3.0000;4.0000;17.5300;1
homesi;0;EE;4.0000;5.0000;19.1600;1
homesi;0;EE;5.0000;6.0000;25.2300;1
homesi;0;EE;6.0000;7.0000;26.6600;1
homesi;0;EE;7.0000;8.0000;28.0100;1
homesi;0;EE;8.0000;9.0000;29.3500;1
homesi;0;EE;9.0000;10.0000;30.6800;1
homesi;0;EE;10.0000;15.0000;38.2700;1
homesi;0;EE;15.0000;20.0000;45.7500;1
homesi;0;EE;20.0000;25.0000;53.2700;1
homesi;0;EE;25.0000;;55.4100;1
homesi;0;ES;;0.5000;9.4300;1
homesi;0;ES;0.5000;1.0000;11.9900;1
homesi;0;ES;1.0000;2.0000;13.4200;1
homesi;0;ES;2.0000;3.0000;14.2900;1
homesi;0;ES;3.0000;4.0000;15.0700;1
homesi;0;ES;4.0000;5.0000;15.8900;1
homesi;0;ES;5.0000;6.0000;16.6600;1
homesi;0;ES;6.0000;7.0000;17.5500;1
homesi;0;ES;7.0000;8.0000;18.3100;1
homesi;0;ES;8.0000;9.0000;19.0900;1
homesi;0;ES;9.0000;10.0000;19.8600;1
homesi;0;ES;10.0000;15.0000;24.1500;1
homesi;0;ES;15.0000;20.0000;28.3200;1
homesi;0;ES;20.0000;25.0000;32.4900;1
homesi;0;ES;25.0000;;36.6800;1
homesi;0;FI;;0.5000;12.0800;1
homesi;0;FI;0.5000;1.0000;14.7800;1
homesi;0;FI;1.0000;2.0000;16.2600;1
homesi;0;FI;2.0000;3.0000;17.8300;1
homesi;0;FI;3.0000;4.0000;19.9500;1
homesi;0;FI;4.0000;5.0000;24.1200;1
homesi;0;FI;5.0000;6.0000;27.2900;1
homesi;0;FI;6.0000;7.0000;31.0900;1
homesi;0;FI;7.0000;8.0000;35.7100;1
homesi;0;FI;8.0000;9.0000;38.3800;1
homesi;0;FI;9.0000;10.0000;41.6600;1
homesi;0;FI;10.0000;15.0000;56.3400;1
homesi;0;FI;15.0000;20.0000;66.0900;1
homesi;0;FI;20.0000;25.0000;78.2900;1
homesi;0;FI;25.0000;;90.8200;1
homesi;0;FR;;0.2500;6.5600;1
homesi;0;FR;0.2500;0.5000;7.2700;1
homesi;0;FR;0.5000;0.7500;8.0100;1
homesi;0;FR;0.7500;1.0000;8.6100;1
homesi;0;FR;1.0000;2.0000;9.4400;1
homesi;0;FR;2.0000;3.0000;10.2600;1
homesi;0;FR;3.0000;4.0000;11.1000;1
homesi;0;FR;4.0000;5.0000;11.9200;1
homesi;0;FR;5.0000;6.0000;12.7700;1
homesi;0;FR;6.0000;7.0000;13.5900;1
homesi;0;FR;7.0000;8.0000;14.4100;1
homesi;0;FR;8.0000;9.0000;15.2500;1
homesi;0;FR;9.0000;10.0000;16.0800;1
homesi;0;FR;10.0000;11.0000;16.9200;1
homesi;0;FR;11.0000;12.0000;17.7400;1
homesi;0;FR;12.0000;13.0000;18.5700;1
homesi;0;FR;13.0000;14.0000;19.4100;1
homesi;0;FR;14.0000;15.0000;20.2300;1
homesi;0;FR;15.0000;16.0000;21.0700;1
homesi;0;FR;16.0000;17.0000;21.8900;1
homesi;0;FR;17.0000;18.0000;22.7200;1
homesi;0;FR;18.0000;19.0000;23.5600;1
homesi;0;FR;19.0000;20.0000;24.3800;1
homesi;0;FR;20.0000;21.0000;25.2200;1
homesi;0;FR;21.0000;22.0000;26.0400;1
homesi;0;FR;22.0000;23.0000;26.8800;1
homesi;0;FR;23.0000;24.0000;27.7100;1
homesi;0;FR;24.0000;25.0000;28.5300;1
homesi;0;FR;25.0000;26.0000;29.3700;1
homesi;0;FR;26.0000;27.0000;30.2000;1
homesi;0;FR;27.0000;28.0000;31.0300;1
homesi;0;FR;28.0000;29.0000;31.8700;1
homesi;0;FR;29.0000;;32.6800;1
homesi;0;GB;;0.5000;9.4300;1
homesi;0;GB;0.5000;1.0000;11.9900;1
homesi;0;GB;1.0000;2.0000;13.4200;1
homesi;0;GB;2.0000;3.0000;14.2900;1
homesi;0;GB;3.0000;4.0000;15.0700;1
homesi;0;GB;4.0000;5.0000;15.8900;1
homesi;0;GB;5.0000;6.0000;16.6600;1
homesi;0;GB;6.0000;7.0000;17.5500;1
homesi;0;GB;7.0000;8.0000;18.3100;1
homesi;0;GB;8.0000;9.0000;19.0900;1
homesi;0;GB;9.0000;10.0000;19.8600;1
homesi;0;GB;10.0000;15.0000;24.1500;1
homesi;0;GB;15.0000;20.0000;28.3200;1
homesi;0;GB;20.0000;25.0000;32.4900;1
homesi;0;GB;25.0000;;36.6800;1
homesi;0;GR;;0.5000;10.5100;1
homesi;0;GR;0.5000;1.0000;13.0600;1
homesi;0;GR;1.0000;2.0000;14.6000;1
homesi;0;GR;2.0000;3.0000;15.9200;1
homesi;0;GR;3.0000;4.0000;17.5300;1
homesi;0;GR;4.0000;5.0000;19.1600;1
homesi;0;GR;5.0000;6.0000;25.2300;1
homesi;0;GR;6.0000;7.0000;26.6600;1
homesi;0;GR;7.0000;8.0000;28.0100;1
homesi;0;GR;8.0000;9.0000;29.3500;1
homesi;0;GR;9.0000;10.0000;30.6800;1
homesi;0;GR;10.0000;15.0000;38.2700;1
homesi;0;GR;15.0000;20.0000;45.7500;1
homesi;0;GR;20.0000;25.0000;53.2700;1
homesi;0;GR;25.0000;;55.4100;1
homesi;0;HR;;0.5000;12.0800;1
homesi;0;HR;0.5000;1.0000;14.7800;1
homesi;0;HR;1.0000;2.0000;16.2600;1
homesi;0;HR;2.0000;3.0000;17.8300;1
homesi;0;HR;3.0000;4.0000;19.9500;1
homesi;0;HR;4.0000;5.0000;24.1200;1
homesi;0;HR;5.0000;6.0000;27.2900;1
homesi;0;HR;6.0000;7.0000;31.0900;1
homesi;0;HR;7.0000;8.0000;35.7100;1
homesi;0;HR;8.0000;9.0000;38.3800;1
homesi;0;HR;9.0000;10.0000;41.6600;1
homesi;0;HR;10.0000;15.0000;56.3400;1
homesi;0;HR;15.0000;20.0000;66.0900;1
homesi;0;HR;20.0000;25.0000;78.2900;1
homesi;0;HR;25.0000;;90.8200;1
homesi;0;HU;;0.5000;10.5100;1
homesi;0;HU;0.5000;1.0000;13.0600;1
homesi;0;HU;1.0000;2.0000;14.6000;1
homesi;0;HU;2.0000;3.0000;15.9200;1
homesi;0;HU;3.0000;4.0000;17.5300;1
homesi;0;HU;4.0000;5.0000;19.1600;1
homesi;0;HU;5.0000;6.0000;25.2300;1
homesi;0;HU;6.0000;7.0000;26.6600;1
homesi;0;HU;7.0000;8.0000;28.0100;1
homesi;0;HU;8.0000;9.0000;29.3500;1
homesi;0;HU;9.0000;10.0000;30.6800;1
homesi;0;HU;10.0000;15.0000;38.2700;1
homesi;0;HU;15.0000;20.0000;45.7500;1
homesi;0;HU;20.0000;25.0000;53.2700;1
homesi;0;HU;25.0000;;55.4100;1
homesi;0;IE;;0.5000;9.4300;1
homesi;0;IE;0.5000;1.0000;11.9900;1
homesi;0;IE;1.0000;2.0000;13.4200;1
homesi;0;IE;2.0000;3.0000;14.2900;1
homesi;0;IE;3.0000;4.0000;15.0700;1
homesi;0;IE;4.0000;5.0000;15.8900;1
homesi;0;IE;5.0000;6.0000;16.6600;1
homesi;0;IE;6.0000;7.0000;17.5500;1
homesi;0;IE;7.0000;8.0000;18.3100;1
homesi;0;IE;8.0000;9.0000;19.0900;1
homesi;0;IE;9.0000;10.0000;19.8600;1
homesi;0;IE;10.0000;15.0000;24.1500;1
homesi;0;IE;15.0000;20.0000;28.3200;1
homesi;0;IE;20.0000;25.0000;32.4900;1
homesi;0;IE;25.0000;;36.6800;1
homesi;0;IS;;0.5000;12.0800;1
homesi;0;IS;0.5000;1.0000;14.7800;1
homesi;0;IS;1.0000;2.0000;16.2600;1
homesi;0;IS;2.0000;3.0000;17.8300;1
homesi;0;IS;3.0000;4.0000;19.9500;1
homesi;0;IS;4.0000;5.0000;24.1200;1
homesi;0;IS;5.0000;6.0000;27.2900;1
homesi;0;IS;6.0000;7.0000;31.0900;1
homesi;0;IS;7.0000;8.0000;35.7100;1
homesi;0;IS;8.0000;9.0000;38.3800;1
homesi;0;IS;9.0000;10.0000;41.6600;1
homesi;0;IS;10.0000;15.0000;56.3400;1
homesi;0;IS;15.0000;20.0000;66.0900;1
homesi;0;IS;20.0000;25.0000;78.2900;1
homesi;0;IS;25.0000;;90.8200;1
homesi;0;IT;;0.5000;9.4300;1
homesi;0;IT;0.5000;1.0000;11.9900;1
homesi;0;IT;1.0000;2.0000;13.4200;1
homesi;0;IT;2.0000;3.0000;14.2900;1
homesi;0;IT;3.0000;4.0000;15.0700;1
homesi;0;IT;4.0000;5.0000;15.8900;1
homesi;0;IT;5.0000;6.0000;16.6600;1
homesi;0;IT;6.0000;7.0000;17.5500;1
homesi;0;IT;7.0000;8.0000;18.3100;1
homesi;0;IT;8.0000;9.0000;19.0900;1
homesi;0;IT;9.0000;10.0000;19.8600;1
homesi;0;IT;10.0000;15.0000;24.1500;1
homesi;0;IT;15.0000;20.0000;28.3200;1
homesi;0;IT;20.0000;25.0000;32.4900;1
homesi;0;IT;25.0000;;36.6800;1
homesi;0;LT;;0.5000;10.5100;1
homesi;0;LT;0.5000;1.0000;13.0600;1
homesi;0;LT;1.0000;2.0000;14.6000;1
homesi;0;LT;2.0000;3.0000;15.9200;1
homesi;0;LT;3.0000;4.0000;17.5300;1
homesi;0;LT;4.0000;5.0000;19.1600;1
homesi;0;LT;5.0000;6.0000;25.2300;1
homesi;0;LT;6.0000;7.0000;26.6600;1
homesi;0;LT;7.0000;8.0000;28.0100;1
homesi;0;LT;8.0000;9.0000;29.3500;1
homesi;0;LT;9.0000;10.0000;30.6800;1
homesi;0;LT;10.0000;15.0000;38.2700;1
homesi;0;LT;15.0000;20.0000;45.7500;1
homesi;0;LT;20.0000;25.0000;53.2700;1
homesi;0;LT;25.0000;;55.4100;1
homesi;0;LU;;0.5000;8.2100;1
homesi;0;LU;0.5000;1.0000;10.0200;1
homesi;0;LU;1.0000;2.0000;10.7300;1
homesi;0;LU;2.0000;3.0000;11.5100;1
homesi;0;LU;3.0000;4.0000;12.2900;1
homesi;0;LU;4.0000;5.0000;13.0000;1
homesi;0;LU;5.0000;6.0000;13.7300;1
homesi;0;LU;6.0000;7.0000;14.4500;1
homesi;0;LU;7.0000;8.0000;15.1700;1
homesi;0;LU;8.0000;9.0000;15.8900;1
homesi;0;LU;9.0000;10.0000;16.6100;1
homesi;0;LU;10.0000;15.0000;20.7400;1
homesi;0;LU;15.0000;20.0000;24.8600;1
homesi;0;LU;20.0000;25.0000;28.9900;1
homesi;0;LU;25.0000;;33.1200;1
homesi;0;LV;;0.5000;10.5100;1
homesi;0;LV;0.5000;1.0000;13.0600;1
homesi;0;LV;1.0000;2.0000;14.6000;1
homesi;0;LV;2.0000;3.0000;15.9200;1
homesi;0;LV;3.0000;4.0000;17.5300;1
homesi;0;LV;4.0000;5.0000;19.1600;1
homesi;0;LV;5.0000;6.0000;25.2300;1
homesi;0;LV;6.0000;7.0000;26.6600;1
homesi;0;LV;7.0000;8.0000;28.0100;1
homesi;0;LV;8.0000;9.0000;29.3500;1
homesi;0;LV;9.0000;10.0000;30.6800;1
homesi;0;LV;10.0000;15.0000;38.2700;1
homesi;0;LV;15.0000;20.0000;45.7500;1
homesi;0;LV;20.0000;25.0000;53.2700;1
homesi;0;LV;25.0000;;55.4100;1
homesi;0;MT;;0.5000;12.0800;1
homesi;0;MT;0.5000;1.0000;14.7800;1
homesi;0;MT;1.0000;2.0000;16.2600;1
homesi;0;MT;2.0000;3.0000;17.8300;1
homesi;0;MT;3.0000;4.0000;19.9500;1
homesi;0;MT;4.0000;5.0000;24.1200;1
homesi;0;MT;5.0000;6.0000;27.2900;1
homesi;0;MT;6.0000;7.0000;31.0900;1
homesi;0;MT;7.0000;8.0000;35.7100;1
homesi;0;MT;8.0000;9.0000;38.3800;1
homesi;0;MT;9.0000;10.0000;41.6600;1
homesi;0;MT;10.0000;15.0000;56.3400;1
homesi;0;MT;15.0000;20.0000;66.0900;1
homesi;0;MT;20.0000;25.0000;78.2900;1
homesi;0;MT;25.0000;;90.8200;1
homesi;0;NL;;0.5000;8.2100;1
homesi;0;NL;0.5000;1.0000;10.0200;1
homesi;0;NL;1.0000;2.0000;10.7300;1
homesi;0;NL;2.0000;3.0000;11.5100;1
homesi;0;NL;3.0000;4.0000;12.2900;1
homesi;0;NL;4.0000;5.0000;13.0000;1
homesi;0;NL;5.0000;6.0000;13.7300;1
homesi;0;NL;6.0000;7.0000;14.4500;1
homesi;0;NL;7.0000;8.0000;15.1700;1
homesi;0;NL;8.0000;9.0000;15.8900;1
homesi;0;NL;9.0000;10.0000;16.6100;1
homesi;0;NL;10.0000;15.0000;20.7400;1
homesi;0;NL;15.0000;20.0000;24.8600;1
homesi;0;NL;20.0000;25.0000;28.9900;1
homesi;0;NL;25.0000;;33.1200;1
homesi;0;NO;;0.5000;12.0800;1
homesi;0;NO;0.5000;1.0000;14.7800;1
homesi;0;NO;1.0000;2.0000;16.2600;1
homesi;0;NO;2.0000;3.0000;17.8300;1
homesi;0;NO;3.0000;4.0000;19.9500;1
homesi;0;NO;4.0000;5.0000;24.1200;1
homesi;0;NO;5.0000;6.0000;27.2900;1
homesi;0;NO;6.0000;7.0000;31.0900;1
homesi;0;NO;7.0000;8.0000;35.7100;1
homesi;0;NO;8.0000;9.0000;38.3800;1
homesi;0;NO;9.0000;10.0000;41.6600;1
homesi;0;NO;10.0000;15.0000;56.3400;1
homesi;0;NO;15.0000;20.0000;66.0900;1
homesi;0;NO;20.0000;25.0000;78.2900;1
homesi;0;NO;25.0000;;90.8200;1
homesi;0;PL;;0.5000;10.5100;1
homesi;0;PL;0.5000;1.0000;13.0600;1
homesi;0;PL;1.0000;2.0000;14.6000;1
homesi;0;PL;2.0000;3.0000;15.9200;1
homesi;0;PL;3.0000;4.0000;17.5300;1
homesi;0;PL;4.0000;5.0000;19.1600;1
homesi;0;PL;5.0000;6.0000;25.2300;1
homesi;0;PL;6.0000;7.0000;26.6600;1
homesi;0;PL;7.0000;8.0000;28.0100;1
homesi;0;PL;8.0000;9.0000;29.3500;1
homesi;0;PL;9.0000;10.0000;30.6800;1
homesi;0;PL;10.0000;15.0000;38.2700;1
homesi;0;PL;15.0000;20.0000;45.7500;1
homesi;0;PL;20.0000;25.0000;53.2700;1
homesi;0;PL;25.0000;;55.4100;1
homesi;0;PT;;0.5000;9.4300;1
homesi;0;PT;0.5000;1.0000;11.9900;1
homesi;0;PT;1.0000;2.0000;13.4200;1
homesi;0;PT;2.0000;3.0000;14.2900;1
homesi;0;PT;3.0000;4.0000;15.0700;1
homesi;0;PT;4.0000;5.0000;15.8900;1
homesi;0;PT;5.0000;6.0000;16.6600;1
homesi;0;PT;6.0000;7.0000;17.5500;1
homesi;0;PT;7.0000;8.0000;18.3100;1
homesi;0;PT;8.0000;9.0000;19.0900;1
homesi;0;PT;9.0000;10.0000;19.8600;1
homesi;0;PT;10.0000;15.0000;24.1500;1
homesi;0;PT;15.0000;20.0000;28.3200;1
homesi;0;PT;20.0000;25.0000;32.4900;1
homesi;0;PT;25.0000;;36.6800;1
homesi;0;RO;;0.5000;12.0800;1
homesi;0;RO;0.5000;1.0000;14.7800;1
homesi;0;RO;1.0000;2.0000;16.2600;1
homesi;0;RO;2.0000;3.0000;17.8300;1
homesi;0;RO;3.0000;4.0000;19.9500;1
homesi;0;RO;4.0000;5.0000;24.1200;1
homesi;0;RO;5.0000;6.0000;27.2900;1
homesi;0;RO;6.0000;7.0000;31.0900;1
homesi;0;RO;7.0000;8.0000;35.7100;1
homesi;0;RO;8.0000;9.0000;38.3800;1
homesi;0;RO;9.0000;10.0000;41.6600;1
homesi;0;RO;10.0000;15.0000;56.3400;1
homesi;0;RO;15.0000;20.0000;66.0900;1
homesi;0;RO;20.0000;25.0000;78.2900;1
homesi;0;RO;25.0000;;90.8200;1
homesi;0;SE;;0.5000;10.5100;1
homesi;0;SE;0.5000;1.0000;13.0600;1
homesi;0;SE;1.0000;2.0000;14.6000;1
homesi;0;SE;2.0000;3.0000;15.9200;1
homesi;0;SE;3.0000;4.0000;17.5300;1
homesi;0;SE;4.0000;5.0000;19.1600;1
homesi;0;SE;5.0000;6.0000;25.2300;1
homesi;0;SE;6.0000;7.0000;26.6600;1
homesi;0;SE;7.0000;8.0000;28.0100;1
homesi;0;SE;8.0000;9.0000;29.3500;1
homesi;0;SE;9.0000;10.0000;30.6800;1
homesi;0;SE;10.0000;15.0000;38.2700;1
homesi;0;SE;15.0000;20.0000;45.7500;1
homesi;0;SE;20.0000;25.0000;53.2700;1
homesi;0;SE;25.0000;;55.4100;1
homesi;0;SI;;0.5000;10.5100;1
homesi;0;SI;0.5000;1.0000;13.0600;1
homesi;0;SI;1.0000;2.0000;14.6000;1
homesi;0;SI;2.0000;3.0000;15.9200;1
homesi;0;SI;3.0000;4.0000;17.5300;1
homesi;0;SI;4.0000;5.0000;19.1600;1
homesi;0;SI;5.0000;6.0000;25.2300;1
homesi;0;SI;6.0000;7.0000;26.6600;1
homesi;0;SI;7.0000;8.0000;28.0100;1
homesi;0;SI;8.0000;9.0000;29.3500;1
homesi;0;SI;9.0000;10.0000;30.6800;1
homesi;0;SI;10.0000;15.0000;38.2700;1
homesi;0;SI;15.0000;20.0000;45.7500;1
homesi;0;SI;20.0000;25.0000;53.2700;1
homesi;0;SI;25.0000;;55.4100;1
homesi;0;SK;;0.5000;10.5100;1
homesi;0;SK;0.5000;1.0000;13.0600;1
homesi;0;SK;1.0000;2.0000;14.6000;1
homesi;0;SK;2.0000;3.0000;15.9200;1
homesi;0;SK;3.0000;4.0000;17.5300;1
homesi;0;SK;4.0000;5.0000;19.1600;1
homesi;0;SK;5.0000;6.0000;25.2300;1
homesi;0;SK;6.0000;7.0000;26.6600;1
homesi;0;SK;7.0000;8.0000;28.0100;1
homesi;0;SK;8.0000;9.0000;29.3500;1
homesi;0;SK;9.0000;10.0000;30.6800;1
homesi;0;SK;10.0000;15.0000;38.2700;1
homesi;0;SK;15.0000;20.0000;45.7500;1
homesi;0;SK;20.0000;25.0000;53.2700;1
homesi;0;SK;25.0000;;55.4100;1
international;0;AE;;0.5000;24.8500;1
international;0;AE;0.5000;1.0000;29.2300;1
international;0;AE;1.0000;2.0000;40.1400;1
international;0;AE;2.0000;3.0000;51.2700;1
international;0;AE;3.0000;4.0000;62.1700;1
international;0;AE;4.0000;5.0000;71.4800;1
international;0;AE;5.0000;6.0000;82.1200;1
international;0;AE;6.0000;7.0000;92.8600;1
international;0;AE;7.0000;8.0000;103.5000;1
international;0;AE;8.0000;9.0000;114.4000;1
international;0;AE;9.0000;10.0000;125.0400;1
international;0;AE;10.0000;15.0000;173.2600;1
international;0;AE;15.0000;20.0000;222.5200;1
international;0;AE;20.0000;25.0000;270.7400;1
international;0;AE;25.0000;;318.9500;1
international;0;AF;;0.5000;24.8500;1
international;0;AF;0.5000;1.0000;29.2300;1
international;0;AF;1.0000;2.0000;40.1400;1
international;0;AF;2.0000;3.0000;51.2700;1
international;0;AF;3.0000;4.0000;62.1700;1
international;0;AF;4.0000;5.0000;71.4800;1
international;0;AF;5.0000;6.0000;82.1200;1
international;0;AF;6.0000;7.0000;92.8600;1
international;0;AF;7.0000;8.0000;103.5000;1
international;0;AF;8.0000;9.0000;114.4000;1
international;0;AF;9.0000;10.0000;125.0400;1
international;0;AF;10.0000;15.0000;173.2600;1
international;0;AF;15.0000;20.0000;222.5200;1
international;0;AF;20.0000;25.0000;270.7400;1
international;0;AF;25.0000;;318.9500;1
international;0;AG;;0.5000;24.8500;1
international;0;AG;0.5000;1.0000;29.2300;1
international;0;AG;1.0000;2.0000;40.1400;1
international;0;AG;2.0000;3.0000;51.2700;1
international;0;AG;3.0000;4.0000;62.1700;1
international;0;AG;4.0000;5.0000;71.4800;1
international;0;AG;5.0000;6.0000;82.1200;1
international;0;AG;6.0000;7.0000;92.8600;1
international;0;AG;7.0000;8.0000;103.5000;1
international;0;AG;8.0000;9.0000;114.4000;1
international;0;AG;9.0000;10.0000;125.0400;1
international;0;AG;10.0000;15.0000;173.2600;1
international;0;AG;15.0000;20.0000;222.5200;1
international;0;AG;20.0000;25.0000;270.7400;1
international;0;AG;25.0000;;318.9500;1
international;0;AI;;0.5000;24.8500;1
international;0;AI;0.5000;1.0000;29.2300;1
international;0;AI;1.0000;2.0000;40.1400;1
international;0;AI;2.0000;3.0000;51.2700;1
international;0;AI;3.0000;4.0000;62.1700;1
international;0;AI;4.0000;5.0000;71.4800;1
international;0;AI;5.0000;6.0000;82.1200;1
international;0;AI;6.0000;7.0000;92.8600;1
international;0;AI;7.0000;8.0000;103.5000;1
international;0;AI;8.0000;9.0000;114.4000;1
international;0;AI;9.0000;10.0000;125.0400;1
international;0;AI;10.0000;15.0000;173.2600;1
international;0;AI;15.0000;20.0000;222.5200;1
international;0;AI;20.0000;25.0000;270.7400;1
international;0;AI;25.0000;;318.9500;1
international;0;AL;;0.5000;24.8500;1
international;0;AL;0.5000;1.0000;29.2300;1
international;0;AL;1.0000;2.0000;40.1400;1
international;0;AL;2.0000;3.0000;51.2700;1
international;0;AL;3.0000;4.0000;62.1700;1
international;0;AL;4.0000;5.0000;71.4800;1
international;0;AL;5.0000;6.0000;82.1200;1
international;0;AL;6.0000;7.0000;92.8600;1
international;0;AL;7.0000;8.0000;103.5000;1
international;0;AL;8.0000;9.0000;114.4000;1
international;0;AL;9.0000;10.0000;125.0400;1
international;0;AL;10.0000;15.0000;173.2600;1
international;0;AL;15.0000;20.0000;222.5200;1
international;0;AL;20.0000;25.0000;270.7400;1
international;0;AL;25.0000;;318.9500;1
international;0;AM;;0.5000;24.8500;1
international;0;AM;0.5000;1.0000;29.2300;1
international;0;AM;1.0000;2.0000;40.1400;1
international;0;AM;2.0000;3.0000;51.2700;1
international;0;AM;3.0000;4.0000;62.1700;1
international;0;AM;4.0000;5.0000;71.4800;1
international;0;AM;5.0000;6.0000;82.1200;1
international;0;AM;6.0000;7.0000;92.8600;1
international;0;AM;7.0000;8.0000;103.5000;1
international;0;AM;8.0000;9.0000;114.4000;1
international;0;AM;9.0000;10.0000;125.0400;1
international;0;AM;10.0000;15.0000;173.2600;1
international;0;AM;15.0000;20.0000;222.5200;1
international;0;AM;20.0000;25.0000;270.7400;1
international;0;AM;25.0000;;318.9500;1
international;0;AN;;0.5000;24.8500;1
international;0;AN;0.5000;1.0000;29.2300;1
international;0;AN;1.0000;2.0000;40.1400;1
international;0;AN;2.0000;3.0000;51.2700;1
international;0;AN;3.0000;4.0000;62.1700;1
international;0;AN;4.0000;5.0000;71.4800;1
international;0;AN;5.0000;6.0000;82.1200;1
international;0;AN;6.0000;7.0000;92.8600;1
international;0;AN;7.0000;8.0000;103.5000;1
international;0;AN;8.0000;9.0000;114.4000;1
international;0;AN;9.0000;10.0000;125.0400;1
international;0;AN;10.0000;15.0000;173.2600;1
international;0;AN;15.0000;20.0000;222.5200;1
international;0;AN;20.0000;25.0000;270.7400;1
international;0;AN;25.0000;;318.9500;1
international;0;AO;;0.5000;24.8500;1
international;0;AO;0.5000;1.0000;29.2300;1
international;0;AO;1.0000;2.0000;40.1400;1
international;0;AO;2.0000;3.0000;51.2700;1
international;0;AO;3.0000;4.0000;62.1700;1
international;0;AO;4.0000;5.0000;71.4800;1
international;0;AO;5.0000;6.0000;82.1200;1
international;0;AO;6.0000;7.0000;92.8600;1
international;0;AO;7.0000;8.0000;103.5000;1
international;0;AO;8.0000;9.0000;114.4000;1
international;0;AO;9.0000;10.0000;125.0400;1
international;0;AO;10.0000;15.0000;173.2600;1
international;0;AO;15.0000;20.0000;222.5200;1
international;0;AO;20.0000;25.0000;270.7400;1
international;0;AO;25.0000;;318.9500;1
international;0;AQ;;0.5000;24.8500;1
international;0;AQ;0.5000;1.0000;29.2300;1
international;0;AQ;1.0000;2.0000;40.1400;1
